workerid,trial_type,number,item,slide_number,context,response,language,enjoyment,gender,age,comments,assess,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,one_slider_practice,NA,NA,NA,NA,1,english,1,Male,27,,Yes,how we interpret the puppet&quotechars claims about the story,3,Windows,1200,1920,Chrome,3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:17 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:17 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,3UWN2HHPUZ1RV9AQNNNOVFRWRFPSNO,0,Approved,Sat Jul 07 01:59:19 PDT 2018,Fri Jul 06 09:13:31 PDT 2018,Fri Jul 06 09:19:19 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""twowith""",5.490916666666666
0,one_slider_practice,NA,NA,NA,NA,0.01,english,1,Male,27,,Yes,how we interpret the puppet&quotechars claims about the story,3,Windows,1200,1920,Chrome,3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:17 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:17 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,3UWN2HHPUZ1RV9AQNNNOVFRWRFPSNO,0,Approved,Sat Jul 07 01:59:19 PDT 2018,Fri Jul 06 09:13:31 PDT 2018,Fri Jul 06 09:19:19 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""twowith""",5.490916666666666
0,one_slider,two,frog,6,without,0.5,english,1,Male,27,,Yes,how we interpret the puppet&quotechars claims about the story,3,Windows,1200,1920,Chrome,3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:17 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:17 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,3UWN2HHPUZ1RV9AQNNNOVFRWRFPSNO,0,Approved,Sat Jul 07 01:59:19 PDT 2018,Fri Jul 06 09:13:31 PDT 2018,Fri Jul 06 09:19:19 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""twowith""",5.490916666666666
0,one_slider,two,control1,7,without,0,english,1,Male,27,,Yes,how we interpret the puppet&quotechars claims about the story,3,Windows,1200,1920,Chrome,3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:17 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:17 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,3UWN2HHPUZ1RV9AQNNNOVFRWRFPSNO,0,Approved,Sat Jul 07 01:59:19 PDT 2018,Fri Jul 06 09:13:31 PDT 2018,Fri Jul 06 09:19:19 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""twowith""",5.490916666666666
0,one_slider,two,butterflies,8,with,0.62,english,1,Male,27,,Yes,how we interpret the puppet&quotechars claims about the story,3,Windows,1200,1920,Chrome,3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:17 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:17 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,3UWN2HHPUZ1RV9AQNNNOVFRWRFPSNO,0,Approved,Sat Jul 07 01:59:19 PDT 2018,Fri Jul 06 09:13:31 PDT 2018,Fri Jul 06 09:19:19 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""twowith""",5.490916666666666
0,one_slider,four,control2,9,with,1,english,1,Male,27,,Yes,how we interpret the puppet&quotechars claims about the story,3,Windows,1200,1920,Chrome,3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:17 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:17 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,3UWN2HHPUZ1RV9AQNNNOVFRWRFPSNO,0,Approved,Sat Jul 07 01:59:19 PDT 2018,Fri Jul 06 09:13:31 PDT 2018,Fri Jul 06 09:19:19 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""twowith""",5.490916666666666
0,one_slider,four,lions,10,without,1,english,1,Male,27,,Yes,how we interpret the puppet&quotechars claims about the story,3,Windows,1200,1920,Chrome,3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:17 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:17 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,3UWN2HHPUZ1RV9AQNNNOVFRWRFPSNO,0,Approved,Sat Jul 07 01:59:19 PDT 2018,Fri Jul 06 09:13:31 PDT 2018,Fri Jul 06 09:19:19 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""twowith""",5.490916666666666
0,one_slider,four,control3,11,with,0,english,1,Male,27,,Yes,how we interpret the puppet&quotechars claims about the story,3,Windows,1200,1920,Chrome,3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:17 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:17 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,3UWN2HHPUZ1RV9AQNNNOVFRWRFPSNO,0,Approved,Sat Jul 07 01:59:19 PDT 2018,Fri Jul 06 09:13:31 PDT 2018,Fri Jul 06 09:19:19 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""twowith""",5.490916666666666
0,one_slider,two,dinosaurs,12,with,0.7,english,1,Male,27,,Yes,how we interpret the puppet&quotechars claims about the story,3,Windows,1200,1920,Chrome,3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:17 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:17 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,3UWN2HHPUZ1RV9AQNNNOVFRWRFPSNO,0,Approved,Sat Jul 07 01:59:19 PDT 2018,Fri Jul 06 09:13:31 PDT 2018,Fri Jul 06 09:19:19 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""twowith""",5.490916666666666
1,one_slider_practice,NA,NA,NA,NA,1,English,0,Male,37,,Yes,who knows,1,Linux,1080,1920,Chrome,3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:17 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:17 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3LOJFQ4BOXAHYU8C2IVHJ5S40T6DKF,3DQQ64TANHHK5B3CN7AHWTZCX7MPWW,1,Approved,Sat Jul 07 01:59:41 PDT 2018,Fri Jul 06 09:13:30 PDT 2018,Fri Jul 06 09:19:41 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""fourwith""",4.4962
