workerid,trial_type,number,item,slide_number,context,response,language,enjoyment,gender,age,comments,assess,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,one_slider_practice,NA,NA,NA,NA,1,english,1,Male,34,na,Yes,Rating sentences,2,Windows,1440,2560,Chrome,3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:25 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:25 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,3F6KKYWMNCXLTKR8QXSZ0G5WQCFNDP,0,Approved,Sat Jul 07 01:57:17 PDT 2018,Fri Jul 06 09:13:45 PDT 2018,Fri Jul 06 09:17:17 PDT 2018,Sat Jul 07 01:57:46 PDT 2018,,,,,[],"""twowithout""",3.4775
0,one_slider_practice,NA,NA,NA,NA,0,english,1,Male,34,na,Yes,Rating sentences,2,Windows,1440,2560,Chrome,3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:25 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:25 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,3F6KKYWMNCXLTKR8QXSZ0G5WQCFNDP,0,Approved,Sat Jul 07 01:57:17 PDT 2018,Fri Jul 06 09:13:45 PDT 2018,Fri Jul 06 09:17:17 PDT 2018,Sat Jul 07 01:57:46 PDT 2018,,,,,[],"""twowithout""",3.4775
0,one_slider,two,frog,6,with,0.85,english,1,Male,34,na,Yes,Rating sentences,2,Windows,1440,2560,Chrome,3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:25 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:25 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,3F6KKYWMNCXLTKR8QXSZ0G5WQCFNDP,0,Approved,Sat Jul 07 01:57:17 PDT 2018,Fri Jul 06 09:13:45 PDT 2018,Fri Jul 06 09:17:17 PDT 2018,Sat Jul 07 01:57:46 PDT 2018,,,,,[],"""twowithout""",3.4775
0,one_slider,two,control1,7,with,1,english,1,Male,34,na,Yes,Rating sentences,2,Windows,1440,2560,Chrome,3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:25 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:25 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,3F6KKYWMNCXLTKR8QXSZ0G5WQCFNDP,0,Approved,Sat Jul 07 01:57:17 PDT 2018,Fri Jul 06 09:13:45 PDT 2018,Fri Jul 06 09:17:17 PDT 2018,Sat Jul 07 01:57:46 PDT 2018,,,,,[],"""twowithout""",3.4775
0,one_slider,two,butterflies,8,without,0,english,1,Male,34,na,Yes,Rating sentences,2,Windows,1440,2560,Chrome,3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:25 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:25 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,3F6KKYWMNCXLTKR8QXSZ0G5WQCFNDP,0,Approved,Sat Jul 07 01:57:17 PDT 2018,Fri Jul 06 09:13:45 PDT 2018,Fri Jul 06 09:17:17 PDT 2018,Sat Jul 07 01:57:46 PDT 2018,,,,,[],"""twowithout""",3.4775
0,one_slider,four,control2,9,without,1,english,1,Male,34,na,Yes,Rating sentences,2,Windows,1440,2560,Chrome,3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:25 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:25 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,3F6KKYWMNCXLTKR8QXSZ0G5WQCFNDP,0,Approved,Sat Jul 07 01:57:17 PDT 2018,Fri Jul 06 09:13:45 PDT 2018,Fri Jul 06 09:17:17 PDT 2018,Sat Jul 07 01:57:46 PDT 2018,,,,,[],"""twowithout""",3.4775
0,one_slider,four,lions,10,with,0,english,1,Male,34,na,Yes,Rating sentences,2,Windows,1440,2560,Chrome,3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:25 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:25 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,3F6KKYWMNCXLTKR8QXSZ0G5WQCFNDP,0,Approved,Sat Jul 07 01:57:17 PDT 2018,Fri Jul 06 09:13:45 PDT 2018,Fri Jul 06 09:17:17 PDT 2018,Sat Jul 07 01:57:46 PDT 2018,,,,,[],"""twowithout""",3.4775
0,one_slider,two,control3,11,with,0,english,1,Male,34,na,Yes,Rating sentences,2,Windows,1440,2560,Chrome,3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:25 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:25 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,3F6KKYWMNCXLTKR8QXSZ0G5WQCFNDP,0,Approved,Sat Jul 07 01:57:17 PDT 2018,Fri Jul 06 09:13:45 PDT 2018,Fri Jul 06 09:17:17 PDT 2018,Sat Jul 07 01:57:46 PDT 2018,,,,,[],"""twowithout""",3.4775
0,one_slider,two,dinosaurs,12,without,0.06,english,1,Male,34,na,Yes,Rating sentences,2,Windows,1440,2560,Chrome,3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:25 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:25 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,3F6KKYWMNCXLTKR8QXSZ0G5WQCFNDP,0,Approved,Sat Jul 07 01:57:17 PDT 2018,Fri Jul 06 09:13:45 PDT 2018,Fri Jul 06 09:17:17 PDT 2018,Sat Jul 07 01:57:46 PDT 2018,,,,,[],"""twowithout""",3.4775
1,one_slider_practice,NA,NA,NA,NA,1,English,2,Female,53,thanks,Yes,remembering what you read,1,Windows,900,1600,Chrome,3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:25 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:25 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UXQ63NLAAHZ33SA9MGC3FHJM8ZBL9,3IUZPWIU1P3JUK6WAF590CDD3XGKWQ,1,Approved,Sat Jul 07 01:57:35 PDT 2018,Fri Jul 06 09:14:08 PDT 2018,Fri Jul 06 09:17:35 PDT 2018,Sat Jul 07 01:57:46 PDT 2018,,,,,[],"""twowith""",3.418616666666667
